ID,BareGround,BioRegion,Biome,Year,Month,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
J_0288,10,Mesic Highveld Grassland Bioregion,Grassland,2016,3,-0.678547117,0.047391534,0.163776106,0,0,27.14857694,0,1485.000482,0.219394511,0.015094658,0,0.083483196,0,0,0,0,6,605,0.205124462,-0.095334249,0.392096842,0.23852005,68.14857694,0.309767277,72,19,54,0.104370353,52.0260492,0.292280414,0.233121672,18,1.382494102,413.0434153,200,9.074288471,0.294672843,0.21958476,1.345058318,0.399403643,0.081680917,-0.205913553,,0,"{""type"":""Point"",""coordinates"":[26.86319434952878,-30.397607158420538]}"
J_0172,15,Sub-Escarpment Grassland Bioregion,Grassland,2014,11,0.548048688,0.076463697,0.12955307,0,0,25,0,1061.533713,0.203797476,0.005038718,0,0.109360158,0,0,0,0,5,518,0.184078705,-0.070523607,0.309476773,0.260202492,66.38841406,0.255941557,68.84520418,25,52.1980057,0.137217902,50.22459639,0.213885516,0.205566623,20.1980057,2.584495006,448.3646724,200,5.809591643,0.299698265,0.23802828,1.25973024,0.446441982,0.073245396,-0.197612324,,0,"{""type"":""Point"",""coordinates"":[26.784156783356455,-31.94266337793427]}"
J_0344,0,Sub-Escarpment Grassland Bioregion,Grassland,2016,5,0.913567439,0.04242511,0.169414564,0,0,20.39378238,0,652.6688648,0.240408208,0.007695766,0,0.06969542,0,0,0,0,4,554,0.222037848,-0.1208048,0.431607644,0.227982528,71.08148846,0.3326019,65.12859162,27.17333961,48.30428639,0.09001752,55.56146962,0.37194729,0.251042575,16.60621762,4.449640067,459.566651,200,9.170984456,0.289530163,0.194971313,1.510736502,0.371022689,0.089075648,-0.198070446,,0,"{""type"":""Point"",""coordinates"":[26.487920863971834,-32.79411980588765]}"
J_0556,20,Sub-Escarpment Grassland Bioregion,Grassland,2017,5,0.826585557,0.040377512,0.100128545,0,0,23.84366063,0,1070.953765,0.238196324,0.00483936,0,0.067765832,0,0,0,0,5,514,0.226847991,-0.021906418,0.436739074,0.230179454,73.2521449,0.337808386,66.59151573,23.84366063,51.43517636,0.090314792,49.84366063,0.298242442,0.255753181,17.56482364,2.690757216,419.3841754,200,8.714013346,0.240536721,0.170906936,1.408009873,0.345554586,0.094978538,-0.1529244,,0,"{""type"":""Point"",""coordinates"":[26.778087946822716,-31.929558079938193]}"
J_0988,65,Sub-Escarpment Grassland Bioregion,Grassland,2019,11,-0.139971607,0.055257893,0.25734447,0,0,24.87292556,0,1015.276434,0.091560987,-0.005106864,0.074739448,0.093704122,0,0.06790506,0,0,4,345,0.09030644,-0.189950897,0.17650136,0.196018802,68.2972973,0.138248265,70.92413466,22.07586534,51,0.13725721,58.96917971,0.200831248,0.105792964,16.00616406,9.693239236,432.0251304,176.778568,14.00616406,0.287944032,0.229525514,1.254595414,0.397197797,0.028741532,-0.203098175,,0,"{""type"":""Point"",""coordinates"":[25.47041197188918,-31.956330522663077]}"
J_1041,10,Sub-Escarpment Grassland Bioregion,Grassland,2020,3,-0.12646498,0.032574521,0.056466286,0,0,24.81196581,0,1015.495726,0.250963579,0.022036058,0.075070607,0.066312006,0,0.068035309,0,0,4,345,0.240541965,0.030739945,0.486638006,0.224090591,68.37606838,0.36600852,70.90598291,22.09401709,51,0.07561735,59,0.307286462,0.271740924,16,9.78156537,433.1870845,176.7179487,14,0.211082442,0.139777992,1.514167957,0.313932143,0.099655842,-0.122768092,,0,"{""type"":""Point"",""coordinates"":[25.47040305368707,-31.956321604460975]}"
J_1383,60,Sub-Escarpment Grassland Bioregion,Grassland,2021,8,-0.131814418,0.043802824,0.246825367,0,0,24.87268409,0,1015.317815,0.097857894,-0.002971048,0.07494978,0.076668641,0,0.068050863,0,0,4,345,0.094181252,-0.176613232,0.214112656,0.172298257,68.29786223,0.156263994,70.9239905,22.0760095,51,0.10931062,58.96912114,0.234442491,0.112828114,16.00617577,9.715679025,433.1149644,176.7781473,14.00617577,0.244622932,0.184506013,1.324509069,0.334461484,0.033178309,-0.167712413,,0,"{""type"":""Point"",""coordinates"":[25.47041197188918,-31.956321604460975]}"
J_1960,25,Sub-Escarpment Grassland Bioregion,Grassland,2023,2,-0.131814418,0.038133375,0.131636621,0,0,24.87268409,0,1015.317815,0.214517164,0.011768625,0.07494978,0.065364114,0,0.068050863,0,0,4,345,0.198117482,-0.068934218,0.422531471,0.199521789,68.29786223,0.312247528,70.9239905,22.0760095,51,0.080826219,58.96912114,0.321594369,0.227973166,16.00617577,9.715679025,433.1149644,176.7781473,14.00617577,0.228891526,0.152854179,1.500503712,0.313465154,0.07854223,-0.145438002,,0,"{""type"":""Point"",""coordinates"":[25.47041197188918,-31.956321604460975]}"
J_0458,50,Bushmanland Bioregion,Nama-Karoo,2016,12,0,0.0645282,0.274574228,0.04119954,0,13.76470588,0,1033,0.09863228,-0.03424732,0,0.117409577,0,0.182201081,0.04119954,0.038085353,5,239,0.108373228,-0.182275193,0.156396071,0.276929074,43.93333333,0.138304256,77,19.06666667,52.69803922,0.200937434,69.40931373,0.137243048,0.120135195,14.06666667,0,201.6161765,199.1867647,12.83137255,0.401350913,0.331347667,1.188909062,0.556192048,0.042273155,-0.289449236,12,0,"{""type"":""Point"",""coordinates"":[22.00492794708159,-29.38725512352866]}"
J_0462,40,Bushmanland Bioregion,Nama-Karoo,2016,12,0.93798627,0.063885984,0.274633617,0.057843141,0,14.97170732,0,1051.819024,0.096250171,-0.047650288,0,0.115609133,0,0.238725498,0.078921571,0.083006538,5,235,0.10851255,-0.169885084,0.156774974,0.296603819,39.29463415,0.138829397,78.70536585,19.01414634,51,0.215814932,68.32292683,0.128334118,0.119305754,15.98585366,1.014826535,215.4609756,200,12.32292683,0.419201536,0.345923587,1.207994634,0.585327488,0.048527253,-0.299599922,12,0,"{""type"":""Point"",""coordinates"":[21.85685903750087,-29.244260670946762]}"
J_0465,75,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.686912005,0.085750576,0.236304532,0.043226462,0,13.42589857,0,941.788774,0.073927685,-0.031330991,0,0.15567391,0,0.123784001,0.043226462,0.032976513,4,194,0.084874611,-0.109615711,0.113961326,0.324871272,37.67602166,0.103753019,76.72968981,19.01624815,49.40965042,0.258521377,71.09256524,0.04155678,0.091991743,12.42048252,2.113140167,109.7070409,154.2117184,17.23485968,0.401570288,0.331211563,1.204939625,0.630261165,0.037495574,-0.249355591,12,0,"{""type"":""Point"",""coordinates"":[21.149346850653767,-29.047141649778133]}"
J_0466,95,Bushmanland Bioregion,Nama-Karoo,2016,12,0.591983877,0.097206538,0.250338915,0.041454801,0,13.51199217,0,806,0.086505398,-0.067628707,0,0.173169079,0,0.196217439,0.089925189,0.091662498,5,156,0.104723853,-0.125668526,0.123206767,0.406241509,26.76309349,0.1171661,76.06901615,15.02545277,46.09104258,0.314856839,76.90895742,0.016263762,0.109559984,13.37151248,1.261688392,119.9089574,127.2202643,15.4865394,0.522887384,0.446744126,1.157701369,0.790867328,0.054197376,-0.349694232,12,0,"{""type"":""Point"",""coordinates"":[19.561037350921616,-29.062293675157743]}"
J_0467,90,Bushmanland Bioregion,Nama-Karoo,2016,12,0.606743289,0.119683837,0.229611926,0,0,11.57276303,0,880.7050147,0.078640413,-0.036464896,0.097958723,0.203912323,0,0.14143242,0.078767813,0.115715195,5,168,0.090290887,-0.114605129,0.106100554,0.39946398,28.42723697,0.100991437,77.57276303,16.28171091,45.42723697,0.321269467,73,-5.60E-04,0.094555507,13.57276303,1.002541289,144.1519174,143.4178958,15,0.499474637,0.428764865,1.159123105,0.79002122,0.037260005,-0.321948365,12,0,"{""type"":""Point"",""coordinates"":[19.514479876822588,-29.086288097926335]}"
J_0468,100,Bushmanland Bioregion,Nama-Karoo,2016,12,0.099447692,0.101571582,0.219833632,0,0,12.54465593,0,839.1864324,0.082888373,-0.046586462,0,0.180607281,0,0.159881201,0.097705246,0.118804327,5,137,0.096918569,-0.087707927,0.117073168,0.388992243,26,0.110373231,76,14,42.54465593,0.307916471,78.91068814,-0.007525762,0.102131483,11,1.899749058,135.5641776,127.1786237,15,0.464407452,0.411928861,1.1257641,0.747232088,0.045597655,-0.296263065,12,0,"{""type"":""Point"",""coordinates"":[19.22988667028851,-29.128007447382377]}"
J_0469,100,Bushmanland Bioregion,Nama-Karoo,2016,12,0.657762109,0.112822455,0.212080375,0,0,11.97699462,0,844.9246207,0.086259054,-0.046202507,0,0.195909747,0,0.157278801,0.097073224,0.123058171,5,137,0.099339521,-0.079684322,0.114486692,0.409726782,27.39158101,0.109613857,75.5031816,13,44,0.324999281,77.16005874,-0.025652618,0.103382602,10.83994126,1.515648164,146.8839941,124.9637788,15.1855115,0.480644409,0.425475424,1.129238657,0.784690956,0.047177916,-0.301836722,12,0,"{""type"":""Point"",""coordinates"":[19.23276724956904,-29.12704428155483]}"
J_0470,85,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.853607461,0.089916718,0.259395431,0,0,,0,933.2933138,0.081000083,-0.056574792,0,0.162302591,0,0.172817448,0.054740716,0.062891515,4,142,0.096011921,-0.137237103,0.120568645,0.368126342,,0.112272087,,,,0.290280879,,0.028439453,0.102257619,,1.85723551,122.3655442,,,0.48987979,0.438588903,1.101173002,0.737221038,0.041427498,-0.345243415,12,0,"{""type"":""Point"",""coordinates"":[18.964066279189442,-29.206465330417757]}"
J_0471,90,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.11702507,0.056038697,0.29909876,0.017360115,0,12.83414634,0,783.2609756,0.097730277,-0.087126478,0,0.115602687,0,0.256107496,0.084391801,0.084396344,5,119,0.123070912,-0.174394083,0.157909005,0.360131756,30.41707317,0.145729568,78,17.41707317,48,0.261400893,70.41707317,0.084854112,0.131375238,13,0.368257522,182.8731707,141.1658537,15.41707317,0.512258368,0.462080307,1.100075887,0.712682605,0.060914934,-0.397920134,13,0,"{""type"":""Point"",""coordinates"":[18.759897419255314,-29.32575074269848]}"
J_0473,90,Bushmanland Bioregion,Nama-Karoo,2016,12,0.321349145,0.152926732,0.196949867,0,0.049019609,10.60773751,0,574.5479922,0.073507483,-0.014697435,0.049673203,0.239023183,0,0.060000002,0.06039216,0,5,80,0.0781332,-0.097746224,0.090279648,0.411626759,26,0.08641607,76,16,40,0.34330993,71.39226249,-0.031926987,0.081476837,18,2.382314131,171.6234084,140.2786484,17.11214496,0.498383253,0.437511349,1.150809879,0.826839701,0.022970846,-0.305977542,12,0,"{""type"":""Point"",""coordinates"":[19.00474665810003,-29.013890133222585]}"
J_0475,90,Bushmanland Bioregion,Nama-Karoo,2016,12,0.91533492,0.117762322,0.231930608,0.045144449,0.063902429,,0,714.8382643,0.086287534,-0.025666043,0.071050009,0.210482125,0,0.071050009,0.065385197,0.003190625,5,98,0.098490387,-0.117723194,0.116761022,0.412189622,,0.110771668,,,,0.326185505,,7.73E-04,0.103282628,,2.8994747,149.9753452,,,0.521930842,0.455711154,1.142269867,0.82085364,0.039755034,-0.340967334,12,0,"{""type"":""Point"",""coordinates"":[18.977920706162497,-29.04458212577346]}"
J_0477,80,Bushmanland Bioregion,Nama-Karoo,2016,12,0.954044246,0.104252897,0.242160903,0.047694433,0.054955919,,0,738.2127764,0.083212525,-0.035733901,0.075861961,0.189772296,0,0.093941326,0.053387292,0.047670666,5,106,0.099628365,-0.116170463,0.121354773,0.392212809,,0.114109723,,,,0.311110733,,0.015463561,0.105211661,,2.483201209,159.395086,,,0.499057571,0.428914059,1.161152461,0.777468957,0.044297885,-0.324989072,12,0,"{""type"":""Point"",""coordinates"":[18.98148798700526,-29.051400091284172]}"
J_0479,85,Bushmanland Bioregion,Nama-Karoo,2016,12,0.691139986,0.110380694,0.237329844,0.042992954,0.027846014,11.66508689,0,745.8963325,0.082561116,-0.034863437,0.008207489,0.200236603,0,0.124775689,0.059004364,0.076049669,4,106,0.098360214,-0.11348537,0.116251471,0.414491838,24.03317536,0.110406936,77,13,44.33491311,0.327177889,75.63191153,1.87E-04,0.103068232,13,2.723077149,148.2953545,129.2590837,15,0.520126174,0.446791292,1.148363171,0.816964262,0.042984014,-0.335822809,12,0,"{""type"":""Point"",""coordinates"":[18.98012796118395,-29.053134681593964]}"
J_0480,95,Bushmanland Bioregion,Nama-Karoo,2016,12,0.724988481,0.139486252,0.1813986,0.048687207,0.066678199,,0,548.7344439,0.079446572,-0.024533977,0,0.225865677,0,0.089798992,0.066690688,0,4,83,0.086213412,-0.056333488,0.099533242,0.408828562,,0.095315384,,,,0.33368056,,-0.056468062,0.089860708,,3.865720789,128.1680549,,,0.457639812,0.412506334,1.099400229,0.791429307,0.032636322,-0.272410403,12,0,"{""type"":""Point"",""coordinates"":[19.172551548943304,-29.045589882611534]}"
J_0483,100,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.955079129,0.126963046,0.201707154,0,0.070588239,12,0,842.6616211,0.077099376,-0.028882559,0,0.208947574,0,0.101715684,0.086764708,0,4,137,0.083699651,-0.083837598,0.099413506,0.389998532,27,0.094265413,75,13,43,0.319451696,78,-0.025661111,0.087842484,10.98596819,1.456244903,145.4912109,122.9859682,17,0.46431389,0.408792862,1.133088451,0.767235326,0.031869432,-0.286229976,12,0,"{""type"":""Point"",""coordinates"":[19.229601287821087,-29.119124918083905]}"
J_0485,95,Bushmanland Bioregion,Nama-Karoo,2016,12,0.201284297,0.123744286,0.208608225,0,0.058506191,12,0,844.1711623,0.083231451,-0.035464719,0,0.20846823,0,0.107876192,0.083297992,0,4,137,0.092326327,-0.086668566,0.105781713,0.408119618,26,0.101493623,75,12.21530162,43,0.328675927,80,-0.026608118,0.095981865,10,2.282698584,154.88769,115.6341344,17.80627759,0.487119341,0.431723668,1.125228142,0.79524903,0.038885727,-0.307031179,12,0,"{""type"":""Point"",""coordinates"":[19.229882211187455,-29.11854969404801]}"
J_0491,85,Bushmanland Bioregion,Nama-Karoo,2016,12,0.80881177,0.114720772,0.232480711,0,0,11.43300493,0,864.0453202,0.075538898,-0.036541059,0.116564507,0.204426827,0,0.151025996,0.107735278,0.107735278,5,161,0.088357298,-0.110270295,0.100201719,0.405519704,28.04975369,0.096443873,75.08866995,16.07881773,44.07881773,0.335689124,77,-0.025957517,0.091609385,12.39950739,2.166452197,140.2866995,134.8847291,15.47832512,0.508665861,0.449687536,1.141315893,0.804558759,0.036504398,-0.32736388,12,0,"{""type"":""Point"",""coordinates"":[19.444208903321332,-29.050882835561968]}"
J_0494,85,Bushmanland Bioregion,Nama-Karoo,2016,12,0.806941513,0.113180584,0.227841114,0.036770486,0,10,0,657,0.079582521,-0.041187712,0.038940253,0.199185509,0,0.146727642,0.097380808,0.119323103,5,112,0.092711826,-0.108043129,0.108588665,0.407867683,20,0.103588031,75,13,38.84921415,0.326272836,76.84921415,-0.010454673,0.097129072,11.14833006,1.023192566,147.290275,152.4891945,16,0.50580086,0.436706388,1.156676542,0.799414815,0.040609506,-0.322721866,12,0,"{""type"":""Point"",""coordinates"":[19.396063989247274,-28.97238927971817]}"
J_0503,85,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.947257329,0.073462424,0.272195288,0.034558825,0,13.0185095,0,960.3234291,0.092551737,-0.06269873,0,0.132985919,0,0.197181374,0.041176472,0.040522877,5.791524598,176,0.10947642,-0.157110451,0.144636761,0.340570185,34.02776425,0.131949256,75.11105699,18,48.95372625,0.254893989,73.97223575,0.069824992,0.1176214,12.07403799,2.872422355,256.7048222,134.0647832,13.08329274,0.46715509,0.432696814,1.08337117,0.680029489,0.047521835,-0.35493671,14.7915246,0,"{""type"":""Point"",""coordinates"":[19.1499662021076,-29.888899532940272]}"
J_0504,100,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.187887308,0.068226559,0.257655765,0,0,14,0,909.9215876,0.058312632,-0.01696161,0.101430606,0.118254828,0,0.097979544,0.069600556,0,5,191,0.060917172,-0.165413704,0.103000558,0.234713403,59,0.085816632,81,17,49,0.187782022,70,0.099708627,0.069647214,15,1.970968033,117.0062924,98.77589545,16,0.322001277,0.289168229,1.117955102,0.483769671,0.014589248,-0.228916942,15,0,"{""type"":""Point"",""coordinates"":[18.94360346445518,-30.184997220192237]}"
J_0505,100,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.516119823,0.063480419,0.257729618,0.007186071,0,,0,911.3780782,0.056323078,-0.016620796,0.11750943,0.114929204,0,0.095480067,0.065669559,0.007186071,5,191,0.059936564,-0.156643998,0.102129192,0.227224726,,0.084925127,,,,0.18323889,,0.099124533,0.068633542,,6.281612461,112.7392564,,,0.307505995,0.270394222,1.136965289,0.465427481,0.016653587,-0.212094814,15,0,"{""type"":""Point"",""coordinates"":[18.942680430537116,-30.184493341773198]}"
J_0500,85,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.003438114,0.092784084,0.261006812,0,0,12.99263261,0,1043.663065,0.086222553,-0.058809007,0,0.161673355,0,0.224472086,0.109323001,0.110483921,5,200,0.101367398,-0.15000087,0.125185342,0.373846955,30.89931238,0.117160846,80.93811395,16.93811395,48.97691552,0.290229985,74.01571709,0.038675624,0.107409344,14.96119843,0.003188541,155.3924361,97.7367387,12.96119843,0.50585139,0.442991591,1.126826332,0.747796378,0.044811368,-0.357203605,12,0,"{""type"":""Point"",""coordinates"":[19.517017105321997,-29.363439064802208]}"
J_0502,80,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.468642994,0.088333859,0.275901834,0.049072078,0,14.52199413,0,1074.735582,0.088732236,-0.057421072,0,0.147823247,0,0.178716007,0.076794366,0.078028979,4,196,0.10204065,-0.180643779,0.131775399,0.347646146,34.3030303,0.121501879,76.3030303,16.93206256,48.93206256,0.266607366,75,0.07803016,0.109388225,13.93206256,9.16459495,211.9657869,139.7741935,11.06793744,0.500539855,0.433201583,1.151029691,0.709839893,0.041852179,-0.365715841,12,0,"{""type"":""Point"",""coordinates"":[19.428058039305757,-29.542516563108595]}"
J_0506,70,Bushmanland Bioregion,Nama-Karoo,2016,12,-0.969184168,0.078981706,0.252805536,0.003397794,0,13.23347805,0,917.9011095,0.083567913,-0.029270178,0.134585516,0.146947573,0,0.133188537,0.071228789,0.078141546,4,220,0.094674798,-0.145426143,0.130405498,0.313867666,47.60347323,0.117560432,78.84563435,18.3878437,48,0.241502226,69.53690304,0.073536193,0.103191938,15,1.044385421,172.2735166,128.5508924,15,0.419075723,0.371277428,1.13174637,0.630248032,0.035680589,-0.295534632,12,0,"{""type"":""Point"",""coordinates"":[18.74457148893462,-30.468225941803954]}"
J_0528,80,Bushmanland Bioregion,Nama-Karoo,2016,12,0.557686484,0.08843028,0.220745708,0,0,18.997114,0,961,0.046995498,0.017254467,0.077312544,0.142731289,0,0,0.078871505,0,5.500721501,164,0.044832153,-0.152331536,0.077944965,0.21998343,55.64117364,0.064485445,83,18.89466089,51.25060125,0.188634556,65.64405964,0.086878431,0.05182106,16.89466089,1.214812161,137.1274651,85.24434824,15,0.298954777,0.243013785,1.220249726,0.470676704,0.001706265,-0.180168994,15,0,"{""type"":""Point"",""coordinates"":[20.18514205256401,-30.57847275624936]}"
J_0531,95,Bushmanland Bioregion,Nama-Karoo,2016,12,0.17814271,0.075192106,0.254086582,0.001302143,0,20,0,910.7055985,0.048141881,0.001485168,0.130695618,0.130221947,0,0,0.025079965,0,5,150,0.048568183,-0.174152545,0.082942473,0.221474106,54.36341699,0.069054385,82,19,52,0.184769603,62.63658301,0.093905292,0.055874267,17.36341699,1.942479362,97.04681467,106.090251,14,0.311681248,0.276380925,1.131660602,0.474353405,0.003882011,-0.215935576,15,0,"{""type"":""Point"",""coordinates"":[20.502193055666115,-30.38005613667417]}"
J_0809,85,Bushmanland Bioregion,Nama-Karoo,2019,12,-0.63846642,0.076691805,0.213913821,0,0,21,0,1052,0.048631065,0.009339822,0.071190789,0.131754161,0,0,0.054046477,0,5,171,0.0484275,-0.116057181,0.085350526,0.210072696,54.79884504,0.070297426,82.20115496,19.20115496,51.780077,0.176702361,57.2574591,0.063063588,0.056118789,17.219923,2.673620422,99.64870067,78.90038499,17,0.265631856,0.230471292,1.147825812,0.433971634,0.007439319,-0.163462869,15,0,"{""type"":""Point"",""coordinates"":[20.7473232178772,-31.050687098708224]}"
J_0811,85,Bushmanland Bioregion,Nama-Karoo,2019,12,0.069129511,0.083362682,0.174724524,0.05294118,0,20.95589645,0,1029,0.032698778,0.010908599,0.06139138,0.134719467,0,0.058286338,0.054449664,0,5,168,0.030481476,-0.057437392,0.054814053,0.201242828,56.06279962,0.044788706,83,19,51,0.175084955,60.33317354,0.023618894,0.035577718,17.50527325,1.117740502,142.0810163,77.19511026,14.50527325,0.235532205,0.21178851,1.114054306,0.416250403,-8.60E-04,-0.133347882,15,0,"{""type"":""Point"",""coordinates"":[20.698785902910437,-30.98630659769857]}"
J_0812,75,Bushmanland Bioregion,Nama-Karoo,2019,12,0.900923023,0.087684095,0.219803593,0.025017617,0,16.19789171,0,1048.184475,0.047723127,0.009709586,0.095840172,0.143082711,0,0.106378422,0.074919909,0,4,169,0.046114397,-0.147641675,0.079231414,0.218716007,56.11787254,0.065851707,82,19.07906085,51.92093915,0.186434809,63.9214183,0.080795758,0.053140437,15.07906085,1.916081751,122.1715381,87.16962147,17.88116914,0.292742887,0.245619553,1.192708879,0.462736048,0.003526824,-0.181209452,15,0,"{""type"":""Point"",""coordinates"":[20.721937555579927,-30.98188316945355]}"
